hour,is_night,location_risk_score,previous_incidents,battery_level,sos_frequency,distance_to_safe_km,area_type,is_moving,risk_score,risk_label
15,0,24.81,7,85,4,5.97,1,0,78.32,3
12,0,10.59,6,11,0,5.5,0,0,72.21,2
9,0,21.19,0,24,0,2.23,1,0,40.35,1
1,1,17.43,3,33,3,0.79,0,1,79.21,3
19,1,73.71,7,28,3,1.87,2,0,100.0,3
21,1,53.66,1,60,1,4.76,2,0,88.45,3
12,0,34.3,0,97,0,1.15,2,0,37.57,1
19,1,34.82,3,51,3,4.99,1,1,92.28,3
7,0,32.66,5,13,0,0.72,0,1,51.36,2
4,1,94.83,2,93,0,5.32,0,0,72.57,2
9,0,37.0,2,54,1,3.46,0,0,43.38,1
23,1,48.19,4,29,0,3.05,1,1,74.69,2
6,0,7.68,6,22,0,0.97,0,1,38.29,1
19,1,5.15,5,93,0,2.73,1,0,62.74,2
10,0,75.6,1,95,1,1.06,0,0,35.4,1
20,1,87.26,3,14,1,0.98,1,0,92.05,3
23,1,77.79,4,82,4,3.76,0,0,89.16,3
12,0,9.53,3,88,3,4.99,0,1,63.7,2
13,0,12.75,1,67,0,4.71,0,0,37.36,1
10,0,36.88,2,36,3,3.11,0,0,54.31,2
20,1,10.28,0,42,4,3.7,2,1,80.8,3
13,0,26.17,1,83,0,4.44,0,0,31.26,1
14,0,78.55,3,9,1,5.47,1,0,84.95,3
3,1,90.25,5,24,1,5.42,0,1,98.52,3
23,1,26.62,5,11,3,5.91,0,1,94.89,3
6,0,15.48,2,33,3,0.46,2,1,60.0,2
22,1,52.95,1,99,3,4.32,0,1,72.95,2
6,0,37.64,6,30,3,4.46,0,0,74.95,2
3,1,87.1,0,34,0,5.76,1,0,81.48,3
20,1,41.12,6,6,4,5.16,0,0,97.88,3
8,0,65.93,1,64,3,5.8,1,1,69.09,2
22,1,51.82,5,79,0,3.98,1,1,75.65,3
2,1,46.7,7,33,2,2.13,1,1,93.8,3
4,1,42.28,0,21,1,1.28,1,1,67.23,2
0,1,39.54,4,31,4,2.97,1,1,89.87,3
23,1,12.97,6,81,0,5.96,0,1,61.13,2
16,0,55.26,7,79,1,0.38,1,1,49.8,1
13,0,89.29,2,54,2,1.07,2,0,72.06,2
22,1,75.17,3,23,0,1.64,2,0,92.51,3
1,1,73.9,1,6,2,0.98,0,0,84.15,3
19,1,76.09,7,11,4,4.8,0,0,95.79,3
2,1,33.34,3,60,0,5.73,1,1,67.23,2
14,0,61.0,0,56,4,2.53,1,1,54.8,2
18,0,92.7,4,38,3,4.3,2,0,91.41,3
22,1,19.58,2,55,4,2.99,0,1,67.05,2
19,1,17.72,0,22,0,0.26,1,0,51.34,2
7,0,51.22,5,33,1,1.96,0,0,61.06,2
3,1,21.91,0,97,0,2.06,0,1,35.86,1
8,0,6.12,0,87,1,0.66,1,0,16.79,0
0,1,6.16,6,56,2,5.67,0,1,83.68,3
4,1,97.99,4,39,0,1.0,1,1,77.85,3
5,1,8.87,4,64,2,1.5,1,1,62.88,2
17,0,99.24,6,47,3,0.21,2,1,69.46,2
7,0,43.43,3,63,3,5.02,2,1,72.11,2
12,0,94.55,0,64,4,3.63,1,1,72.42,2
20,1,87.54,4,22,4,2.71,0,1,100.0,3
13,0,52.34,4,89,3,1.8,2,0,80.87,3
9,0,19.26,3,7,2,2.79,1,1,70.5,2
6,0,65.56,2,62,0,2.33,0,1,44.12,1
21,1,39.52,7,33,3,3.18,2,1,97.0,3
8,0,84.28,2,17,1,2.46,2,1,80.79,3
12,0,83.95,0,52,3,3.41,0,0,54.09,2
3,1,43.99,4,86,3,3.86,0,0,84.55,3
6,0,39.17,0,64,0,3.68,0,1,27.54,1
18,0,55.62,5,60,2,0.31,0,0,42.36,1
8,0,9.08,7,71,3,4.19,1,1,68.55,2
12,0,50.18,3,84,4,4.86,2,0,90.08,3
16,0,84.62,2,13,0,4.1,0,1,63.75,2
15,0,0.9,7,24,4,2.62,2,0,89.52,3
8,0,80.72,6,73,1,3.09,1,1,52.5,2
2,1,72.02,0,61,2,0.8,1,1,69.2,2
8,0,24.49,7,83,2,2.97,0,1,54.69,2
8,0,57.01,1,91,4,3.1,2,0,73.88,2
4,1,44.64,6,83,2,1.03,0,0,73.89,2
14,0,13.54,6,91,1,2.61,2,0,67.22,2
8,0,27.68,4,59,0,1.7,1,0,42.6,1
7,0,19.52,3,48,3,3.07,1,0,50.33,2
12,0,69.59,7,90,0,5.52,2,0,83.7,3
21,1,17.07,2,75,2,2.13,0,0,59.02,2
15,0,68.99,2,56,3,3.1,0,0,54.47,2
22,1,44.95,7,46,3,4.08,0,0,80.44,3
8,0,99.97,0,50,3,0.49,1,1,47.69,1
7,0,75.55,3,51,2,5.98,1,0,68.79,2
22,1,32.46,3,20,3,3.57,2,1,100.0,3
13,0,47.74,4,76,2,5.13,0,0,67.42,2
21,1,76.91,7,46,1,4.27,0,0,84.87,3
1,1,80.8,5,4,4,2.73,2,1,100.0,3
23,1,83.34,7,83,4,3.81,0,0,92.66,3
9,0,15.7,2,93,2,5.27,1,0,54.52,2
13,0,42.21,7,49,3,1.44,2,1,71.83,2
19,1,2.41,2,44,4,4.93,0,0,80.53,3
18,0,90.88,7,95,2,1.68,2,0,77.42,3
16,0,37.73,3,7,0,5.05,0,1,57.61,2
7,0,55.78,0,84,1,2.35,0,1,32.23,1
6,0,24.81,2,47,1,4.3,1,1,45.02,1
5,1,83.27,0,42,4,5.88,2,0,99.34,3
15,0,44.8,4,79,3,4.8,0,1,66.07,2
14,0,36.71,2,27,4,4.24,0,0,65.23,2
17,0,55.78,7,38,1,4.41,1,1,71.91,2
2,1,69.05,3,25,1,2.92,1,1,80.11,3
16,0,30.48,1,84,1,3.36,2,0,65.07,2
12,0,81.49,6,36,1,5.96,2,1,89.9,3
10,0,30.35,3,83,2,5.01,0,1,60.6,2
23,1,37.64,4,25,0,0.72,0,1,61.65,2
4,1,38.17,4,44,1,5.76,1,1,82.55,3
13,0,71.93,5,7,3,3.03,1,1,90.67,3
11,0,27.08,4,36,3,3.52,1,0,69.46,2
16,0,37.62,2,85,3,2.06,0,0,52.88,2
2,1,18.85,2,50,1,5.61,1,1,73.68,2
14,0,79.35,3,6,1,5.56,1,1,84.02,3
2,1,90.63,4,99,2,1.99,1,1,87.52,3
4,1,69.72,3,85,4,2.69,1,0,88.77,3
5,1,6.3,4,86,2,4.13,0,0,70.61,2
3,1,40.01,2,35,2,3.88,2,1,89.89,3
7,0,90.17,3,30,1,5.75,2,1,87.51,3
4,1,48.11,5,46,2,5.85,0,1,85.91,3
19,1,17.69,7,65,0,3.46,2,1,82.87,3
6,0,64.83,7,7,4,1.71,0,0,73.02,2
21,1,40.4,6,78,2,5.12,1,1,88.55,3
3,1,62.43,3,65,4,4.24,0,1,81.48,3
8,0,75.47,1,55,3,5.04,0,1,70.76,2
13,0,22.73,4,31,2,3.34,2,1,76.51,3
11,0,48.73,5,84,2,1.98,2,1,67.03,2
6,0,43.71,2,81,3,5.03,0,0,62.05,2
19,1,89.47,4,90,1,1.22,0,1,70.76,2
5,1,53.88,4,63,4,5.26,1,0,99.65,3
21,1,75.75,1,96,0,1.42,1,0,56.51,2
23,1,26.8,0,63,1,1.99,2,0,79.33,3
15,0,1.36,2,43,2,5.13,2,0,70.99,2
14,0,1.44,7,75,1,4.67,0,1,53.62,2
22,1,79.57,4,21,1,2.73,2,0,94.93,3
8,0,0.97,5,36,0,0.49,2,1,55.0,2
5,1,61.0,5,59,0,0.13,0,0,64.29,2
13,0,90.8,0,80,4,0.11,1,1,45.64,1
9,0,54.07,2,61,2,0.55,1,0,49.85,1
23,1,84.47,6,34,3,3.28,2,1,99.42,3
19,1,99.58,1,41,4,4.16,0,1,84.06,3
16,0,45.06,3,20,0,4.49,1,1,60.27,2
12,0,55.69,2,11,2,2.3,2,0,86.22,3
9,0,87.48,4,43,2,5.31,0,0,75.17,3
8,0,56.09,3,95,3,3.79,0,1,57.13,2
12,0,26.7,3,23,4,2.6,0,1,62.1,2
0,1,80.92,1,49,4,0.59,1,1,69.46,2
23,1,52.99,4,20,2,4.17,2,0,100.0,3
8,0,63.59,0,32,1,5.8,0,0,48.87,1
1,1,7.74,4,64,0,0.48,0,0,49.63,1
10,0,34.2,7,43,0,1.88,0,1,38.61,1
10,0,38.84,2,63,0,5.33,2,0,66.54,2
20,1,75.09,4,58,4,5.6,1,0,97.58,3
12,0,12.62,7,35,2,1.04,0,0,55.38,2
23,1,25.92,4,78,0,5.51,2,1,85.09,3
20,1,34.25,5,83,4,0.82,0,1,74.16,2
10,0,61.57,1,90,0,3.37,0,0,28.7,1
12,0,4.86,0,36,3,3.26,0,1,52.71,2
8,0,68.06,5,43,3,5.37,1,0,71.25,2
14,0,13.23,5,76,0,4.31,0,1,44.62,1
6,0,73.83,1,93,1,1.94,1,1,44.02,1
5,1,34.85,5,15,0,0.65,1,1,72.0,2
2,1,85.78,2,74,3,1.33,2,0,94.4,3
16,0,94.21,3,98,1,2.71,0,0,48.93,1
2,1,69.97,7,35,3,4.85,2,1,98.81,3
23,1,14.71,6,75,3,2.29,1,0,80.62,3
5,1,12.55,6,18,1,2.09,1,1,85.01,3
5,1,73.05,4,79,3,5.48,0,1,85.98,3
13,0,21.69,4,27,0,3.48,0,0,50.54,2
18,0,65.71,4,41,1,4.63,1,0,60.04,2
3,1,30.1,6,93,1,0.22,0,0,60.19,2
3,1,79.72,3,58,2,5.05,0,1,84.23,3
11,0,67.47,1,85,3,3.06,1,0,62.32,2
9,0,31.15,6,79,0,4.62,1,0,54.65,2
21,1,27.85,3,64,1,1.54,1,1,64.47,2
5,1,92.82,0,2,2,5.37,1,1,99.57,3
16,0,6.71,5,63,4,5.74,2,1,81.16,3
16,0,55.25,5,14,3,3.71,0,1,79.94,3
2,1,31.42,2,31,2,4.83,2,0,100.0,3
14,0,88.39,7,30,1,1.01,0,0,58.38,2
2,1,28.27,7,91,0,2.22,2,1,73.23,2
19,1,79.17,6,27,4,3.64,2,0,100.0,3
1,1,50.25,4,5,1,0.23,0,0,73.75,2
0,1,81.27,3,55,3,4.08,0,0,86.55,3
20,1,30.27,4,52,3,5.99,1,1,86.4,3
2,1,66.56,4,23,0,1.69,2,0,97.25,3
23,1,24.1,1,24,0,1.42,1,0,64.46,2
15,0,27.69,0,85,3,2.01,1,0,42.92,1
15,0,30.71,2,73,0,3.9,1,0,40.24,1
10,0,77.41,7,25,4,0.91,1,1,74.96,2
4,1,52.28,4,74,4,5.23,1,1,91.35,3
23,1,84.91,7,79,1,3.24,1,1,84.25,3
23,1,32.71,5,35,4,4.92,0,0,93.54,3
14,0,40.67,5,51,0,3.7,1,0,42.49,1
23,1,98.62,0,20,3,3.35,1,1,90.01,3
15,0,4.57,1,84,4,4.91,0,1,59.52,2
15,0,55.76,1,33,2,3.89,1,1,65.53,2
10,0,14.51,5,23,4,1.79,2,0,86.58,3
21,1,59.83,5,12,4,3.71,0,0,96.06,3
20,1,33.22,7,27,1,1.58,1,0,80.7,3
11,0,51.25,1,3,3,0.43,2,0,76.06,3
0,1,46.0,1,65,0,3.28,1,1,64.5,2
22,1,57.67,3,72,4,3.86,2,0,97.22,3
13,0,72.06,7,50,1,5.53,0,1,62.96,2
14,0,87.23,3,91,2,4.38,0,0,61.04,2
7,0,18.14,5,67,4,2.82,1,1,61.75,2
23,1,58.86,0,3,3,0.26,0,0,82.47,3
10,0,68.98,4,99,0,3.65,2,1,64.83,2
4,1,4.56,5,54,4,0.3,0,1,66.62,2
20,1,72.29,1,88,3,1.07,1,1,82.88,3
12,0,94.94,0,50,1,1.38,0,1,31.23,1
3,1,27.41,5,10,3,3.08,0,1,93.87,3
18,0,50.73,6,77,1,5.64,2,1,76.99,3
9,0,95.73,3,87,4,1.23,0,1,56.04,2
8,0,92.74,4,80,0,5.33,0,0,58.68,2
21,1,53.52,3,15,2,1.43,0,1,85.27,3
19,1,19.16,6,33,3,4.28,1,0,96.13,3
18,0,8.58,6,26,3,1.57,2,1,72.84,2
0,1,62.23,5,58,3,0.76,0,1,80.62,3
0,1,49.83,7,43,2,4.61,1,1,95.28,3
21,1,41.44,5,65,3,0.8,2,0,90.11,3
8,0,67.69,0,64,1,0.51,1,0,33.72,1
17,0,0.56,6,58,1,5.57,0,0,58.33,2
14,0,9.72,0,42,2,4.58,2,0,59.3,2
12,0,4.46,3,59,2,5.46,1,0,58.35,2
19,1,9.83,6,38,2,5.37,0,1,93.09,3
13,0,23.26,3,89,2,3.6,0,0,46.52,1
3,1,6.53,0,44,2,2.08,1,1,57.12,2
0,1,20.96,7,45,4,0.91,1,0,84.15,3
21,1,27.62,5,44,4,3.71,1,0,84.93,3
5,1,47.48,4,25,1,1.92,0,1,72.26,2
16,0,43.98,1,69,0,3.3,0,1,29.89,1
13,0,86.9,7,58,1,4.22,2,0,93.54,3
4,1,76.61,0,28,0,4.61,0,0,72.75,2
2,1,68.95,0,57,1,5.12,1,1,83.64,3
10,0,17.15,2,39,4,2.55,2,0,75.9,3
1,1,4.03,2,60,3,2.48,0,1,60.88,2
21,1,64.35,2,71,3,0.71,0,1,68.89,2
15,0,40.71,1,62,1,0.28,0,0,25.0,0
3,1,81.77,1,64,2,2.89,1,0,81.55,3
9,0,10.5,0,67,2,4.88,1,0,50.67,2
10,0,19.94,2,66,4,0.66,2,1,54.98,2
0,1,5.83,6,78,0,3.44,2,0,87.12,3
18,0,79.67,1,11,2,0.18,1,0,65.02,2
19,1,75.84,4,71,0,2.01,1,0,62.99,2
20,1,32.09,1,48,4,1.77,0,0,67.94,2
3,1,97.67,2,54,0,4.66,0,1,70.17,2
9,0,74.18,7,50,3,2.65,2,1,86.13,3
2,1,56.6,1,89,2,0.25,1,1,65.35,2
18,0,86.14,5,72,4,5.18,0,1,82.93,3
11,0,91.04,0,16,2,2.15,1,0,64.39,2
22,1,85.7,2,24,1,0.71,0,1,75.79,3
19,1,17.16,7,32,1,2.65,0,1,76.15,3
4,1,81.47,2,22,3,2.67,2,1,100.0,3
9,0,3.16,5,36,4,5.42,1,1,76.73,3
20,1,70.76,6,39,1,2.85,1,0,90.64,3
14,0,47.38,5,19,4,5.09,0,0,81.39,3
17,0,39.17,0,91,4,2.5,2,0,68.87,2
2,1,58.25,1,89,2,2.1,1,0,74.8,2
10,0,84.65,6,94,2,3.43,2,1,76.23,3
20,1,81.86,7,88,4,1.83,2,0,100.0,3
19,1,50.31,1,21,3,4.99,2,0,96.31,3
1,1,2.06,7,89,4,3.79,1,0,86.48,3
2,1,71.56,4,77,3,0.63,0,1,77.49,3
13,0,76.03,5,33,1,0.97,1,1,59.62,2
3,1,32.05,4,15,3,1.36,1,1,100.0,3
13,0,71.18,7,61,3,1.4,1,1,64.37,2
11,0,2.45,5,69,2,3.95,1,1,61.37,2
5,1,84.97,6,22,3,5.94,2,0,97.47,3
20,1,6.54,4,72,4,2.71,0,0,78.48,3
6,0,14.5,2,80,2,3.44,2,0,69.31,2
19,1,42.08,1,40,3,0.45,1,1,65.02,2
12,0,56.44,5,7,3,4.56,0,0,92.11,3
14,0,4.63,7,23,2,2.23,0,0,52.93,2
22,1,31.15,3,94,2,5.89,2,0,100.0,3
13,0,79.83,4,7,1,2.19,1,0,70.23,2
3,1,36.66,2,51,2,1.25,1,0,60.69,2
7,0,40.07,5,74,3,2.35,2,1,75.16,3
1,1,26.87,4,6,0,1.42,1,1,80.47,3
16,0,60.04,6,37,4,2.84,0,1,67.1,2
19,1,17.62,1,8,1,2.02,0,0,67.6,2
19,1,93.78,6,13,0,0.99,1,0,95.39,3
2,1,62.46,5,78,1,4.04,1,0,80.84,3
12,0,75.01,2,38,3,1.51,1,0,66.55,2
16,0,45.18,7,44,1,0.1,1,1,47.4,1
11,0,68.04,5,99,2,3.3,0,1,61.7,2
7,0,77.15,3,66,3,1.63,1,1,58.86,2
5,1,67.54,7,26,3,4.42,0,1,100.0,3
14,0,9.03,2,95,2,5.78,2,1,63.42,2
7,0,12.02,4,25,3,1.01,2,1,74.12,2
5,1,7.09,3,71,0,1.27,0,0,43.39,1
4,1,48.66,7,57,1,1.11,0,0,70.53,2
8,0,2.7,1,12,4,4.53,0,0,62.92,2
23,1,88.2,4,29,0,4.79,2,1,97.07,3
23,1,12.38,5,94,1,1.35,0,1,61.58,2
3,1,77.71,1,47,2,4.37,0,1,75.19,3
17,0,90.04,5,20,2,1.26,0,0,63.28,2
9,0,20.09,0,59,4,1.56,0,1,36.6,1
16,0,83.55,5,64,0,3.63,2,0,65.59,2
9,0,41.58,5,79,2,4.43,0,1,56.11,2
10,0,72.5,2,61,2,0.55,2,0,61.12,2
23,1,10.1,2,32,2,1.67,2,0,91.0,3
16,0,56.57,0,24,4,3.75,0,0,59.98,2
13,0,20.92,4,9,4,3.32,0,1,67.82,2
12,0,42.42,0,43,1,1.75,0,0,26.23,1
23,1,73.57,7,10,0,2.47,0,1,84.6,3
7,0,29.02,7,84,3,4.05,2,0,91.73,3
5,1,80.81,7,70,2,1.85,0,0,73.65,2
21,1,94.14,5,34,4,2.05,2,1,100.0,3
5,1,86.75,2,85,1,1.73,2,0,82.31,3
19,1,58.02,0,23,1,3.73,0,0,76.88,3
6,0,85.39,2,84,2,1.37,2,0,69.87,2
19,1,96.11,7,28,2,2.38,0,0,87.59,3
6,0,89.45,4,57,1,1.1,0,0,50.61,2
3,1,71.74,0,80,1,1.53,0,1,58.31,2
18,0,33.05,6,14,0,3.99,0,1,64.69,2
13,0,50.88,6,40,0,4.36,0,1,50.85,2
5,1,66.34,6,98,4,4.84,0,0,90.67,3
9,0,50.49,3,95,4,1.95,2,1,72.58,2
10,0,90.65,2,92,1,3.15,1,0,54.77,2
22,1,33.33,4,66,0,0.78,0,1,45.97,1
16,0,34.61,6,62,1,2.87,1,0,55.23,2
13,0,5.42,1,82,1,5.3,0,0,39.61,1
4,1,22.31,1,55,2,3.97,2,0,88.45,3
12,0,31.93,7,80,2,1.88,0,0,46.04,1
0,1,12.6,4,7,0,4.97,0,0,88.78,3
14,0,89.64,2,71,3,5.38,0,0,71.44,2
22,1,71.8,5,16,1,2.17,0,1,85.48,3
14,0,41.66,0,99,4,4.8,2,0,80.06,3
4,1,32.65,0,98,0,3.65,2,1,65.03,2
8,0,26.86,2,57,0,1.46,1,1,35.26,1
13,0,42.57,4,11,0,3.84,1,0,69.2,2
10,0,50.93,3,30,0,5.67,0,1,59.22,2
21,1,10.66,6,59,2,0.31,1,1,73.14,2
22,1,50.86,4,24,1,4.84,0,1,88.7,3
23,1,74.79,2,64,3,4.22,0,0,83.69,3
14,0,68.08,3,58,3,1.57,0,1,58.26,2
14,0,90.3,0,7,3,5.52,1,1,91.0,3
19,1,52.51,5,37,1,1.58,2,0,100.0,3
15,0,50.85,6,44,1,5.95,0,0,64.11,2
13,0,7.65,1,22,2,0.74,2,1,54.11,2
13,0,28.68,0,52,0,4.81,1,1,37.21,1
0,1,48.28,5,65,3,0.31,0,0,66.93,2
13,0,27.83,5,63,1,4.13,0,1,52.73,2
13,0,23.91,6,52,4,3.43,0,0,58.9,2
3,1,3.17,4,92,3,4.53,2,1,100.0,3
4,1,30.48,2,89,1,1.88,1,0,64.35,2
15,0,45.02,4,78,3,4.41,0,1,65.38,2
15,0,13.4,3,88,3,5.54,1,1,69.89,2
0,1,38.69,3,15,0,2.52,0,0,76.8,3
0,1,14.39,6,51,1,3.67,0,1,65.15,2
5,1,85.48,6,82,1,0.3,1,1,74.66,2
5,1,67.99,4,77,1,3.55,2,1,89.19,3
3,1,79.93,1,29,3,5.87,0,1,93.22,3
7,0,6.29,6,64,1,1.1,0,1,32.49,1
11,0,74.68,0,83,3,3.93,0,1,57.12,2
0,1,12.57,4,29,4,1.88,0,1,77.69,3
16,0,16.07,0,68,2,4.75,2,1,60.5,2
18,0,1.68,2,62,0,5.47,2,0,58.8,2
5,1,63.03,6,97,0,3.66,2,1,87.16,3
7,0,97.68,0,42,3,4.3,1,0,62.69,2
3,1,82.74,0,5,2,4.07,2,0,94.29,3
0,1,75.18,2,94,1,2.0,1,0,64.69,2
3,1,41.67,7,26,2,1.11,1,1,81.54,3
20,1,34.58,7,96,2,3.01,1,0,81.22,3
15,0,60.96,6,56,0,1.16,1,0,43.22,1
16,0,35.55,3,7,0,3.03,1,1,63.44,2
18,0,27.64,2,51,0,4.27,0,0,41.33,1
7,0,38.58,3,52,2,1.81,0,0,48.84,1
23,1,71.99,3,64,4,0.12,1,1,80.35,3
2,1,84.68,1,9,1,3.53,0,1,84.96,3
5,1,49.49,4,61,1,2.99,0,0,73.65,2
23,1,48.02,3,78,0,5.34,2,1,81.91,3
21,1,68.68,3,50,0,4.33,0,0,74.47,2
21,1,56.55,2,44,2,4.45,2,1,89.33,3
1,1,5.47,0,35,0,3.97,1,1,69.69,2
7,0,9.31,3,78,2,2.57,0,0,45.55,1
3,1,31.9,6,46,2,3.68,0,0,72.87,2
14,0,87.81,3,72,4,4.82,0,0,65.49,2
23,1,2.76,4,81,3,0.87,2,1,85.41,3
22,1,53.29,6,61,0,0.59,2,0,87.08,3
16,0,19.13,2,4,4,5.66,0,1,69.87,2
6,0,42.26,4,96,1,4.58,0,1,46.1,1
9,0,37.33,7,27,4,2.51,2,1,89.52,3
15,0,47.9,4,6,3,5.5,0,0,77.16,3
19,1,66.48,0,88,4,3.96,2,1,90.67,3
23,1,78.23,1,5,4,1.8,2,0,100.0,3
7,0,93.16,4,50,0,5.73,0,1,55.62,2
8,0,34.15,4,68,0,4.99,0,1,51.85,2
1,1,49.09,0,6,0,1.98,2,0,86.24,3
22,1,0.06,7,57,0,2.32,0,0,62.17,2
16,0,26.77,5,56,3,5.72,0,0,59.46,2
19,1,15.31,1,90,1,4.47,0,0,64.4,2
15,0,86.28,4,9,4,4.14,0,0,87.05,3
3,1,49.7,3,9,4,1.96,0,1,90.31,3
4,1,73.31,4,28,0,2.49,1,0,74.78,2
6,0,23.36,1,22,3,1.76,0,0,50.83,2
4,1,17.78,4,69,2,1.43,0,0,67.65,2
21,1,65.11,1,29,2,4.54,1,0,83.43,3
15,0,34.83,7,29,4,3.4,0,0,68.0,2
1,1,29.76,1,70,0,2.79,1,1,56.51,2
8,0,87.74,3,34,0,5.88,0,1,62.92,2
4,1,8.5,5,27,4,4.37,1,0,100.0,3
19,1,20.85,3,72,4,0.74,1,1,76.29,3
11,0,95.65,7,35,1,2.74,1,1,79.76,3
18,0,8.36,1,75,0,5.76,1,0,42.15,1
5,1,71.42,5,36,2,4.34,0,0,97.03,3
16,0,0.31,1,86,3,4.27,2,1,70.13,2
4,1,94.8,1,65,3,5.97,2,1,100.0,3
18,0,49.71,5,16,4,5.0,0,1,88.09,3
7,0,85.53,5,24,1,3.16,0,0,61.98,2
12,0,19.04,3,5,1,4.81,1,1,66.42,2
11,0,90.07,4,77,1,2.73,2,1,74.99,2
14,0,96.06,3,32,4,4.47,1,1,84.14,3
10,0,19.15,5,60,2,2.15,2,0,74.14,2
5,1,28.15,6,49,0,0.34,0,0,60.34,2
10,0,66.88,7,49,0,2.15,0,0,48.31,1
21,1,70.06,1,36,3,5.18,1,1,97.3,3
12,0,0.58,1,65,0,1.58,2,0,42.05,1
21,1,94.94,0,59,1,2.42,0,1,66.7,2
9,0,69.4,4,48,0,2.26,1,0,47.65,1
17,0,69.62,1,59,4,5.42,2,0,87.53,3
12,0,92.64,2,4,3,1.3,2,0,93.4,3
4,1,29.59,6,67,4,0.27,0,0,74.03,2
14,0,88.36,1,31,3,2.78,0,0,62.12,2
19,1,19.93,2,64,2,4.29,2,1,88.39,3
5,1,94.38,7,55,1,1.28,2,0,100.0,3
21,1,9.13,1,3,0,1.56,0,1,65.59,2
5,1,37.77,4,49,2,4.99,0,0,81.02,3
7,0,95.98,7,66,0,1.55,1,1,48.57,1
3,1,7.37,2,61,3,1.63,2,1,81.17,3
18,0,40.73,0,27,0,5.5,1,0,55.09,2
16,0,28.52,0,93,2,4.46,1,1,47.45,1
22,1,13.81,0,53,2,4.81,2,0,86.12,3
4,1,5.41,7,98,0,2.94,1,1,69.66,2
3,1,18.54,2,60,1,1.56,1,1,66.42,2
7,0,56.79,2,54,2,2.0,1,1,50.52,2
16,0,50.25,5,52,1,0.11,1,1,45.69,1
15,0,43.75,4,64,2,1.51,1,1,53.47,2
4,1,43.35,6,88,2,5.91,2,1,100.0,3
5,1,13.8,7,85,3,2.61,2,0,100.0,3
8,0,49.47,6,15,0,5.72,1,1,71.52,2
21,1,1.46,3,27,3,3.26,0,0,80.76,3
0,1,17.32,6,76,3,2.82,0,0,80.0,3
4,1,61.97,2,10,2,4.86,0,1,97.22,3
21,1,4.35,7,57,4,1.75,1,1,81.22,3
4,1,84.19,5,97,1,0.55,1,1,72.08,2
9,0,14.88,1,95,4,4.13,0,0,51.52,2
23,1,30.92,6,48,3,4.09,1,1,91.25,3
7,0,50.06,0,52,1,1.78,0,1,27.82,1
15,0,42.58,6,17,4,1.42,0,1,77.43,3
10,0,43.61,5,9,2,5.26,1,0,78.87,3
12,0,95.99,1,95,4,4.58,2,1,74.21,2
10,0,99.73,0,66,3,3.6,0,0,58.7,2
8,0,65.44,1,21,4,0.93,1,1,56.86,2
10,0,14.53,5,11,0,1.63,1,0,59.41,2
22,1,74.57,7,34,4,5.36,1,0,90.08,3
5,1,67.54,4,14,1,0.15,1,0,81.87,3
0,1,82.48,4,99,0,0.22,1,0,61.59,2
1,1,71.15,7,54,2,4.6,0,0,87.04,3
12,0,20.02,7,32,1,2.83,0,1,55.43,2
23,1,50.06,3,44,2,1.74,0,0,67.08,2
15,0,64.97,3,65,0,1.07,0,1,31.72,1
0,1,99.88,2,27,1,5.17,0,0,84.7,3
11,0,20.16,4,38,0,2.99,2,1,60.63,2
1,1,98.17,3,4,0,1.73,0,0,81.78,3
13,0,56.8,4,89,4,4.92,1,0,67.91,2
1,1,30.41,2,2,1,4.6,1,0,91.19,3
3,1,66.34,3,95,2,3.96,1,1,89.21,3
16,0,13.79,3,42,4,4.35,1,1,66.75,2
11,0,12.68,6,33,1,0.84,0,0,45.34,1
20,1,83.2,1,71,4,1.09,1,0,73.27,2
11,0,48.44,4,39,3,5.43,0,0,79.62,3
15,0,64.34,1,96,2,0.72,0,0,38.63,1
6,0,72.89,4,22,4,0.67,1,0,72.04,2
17,0,88.57,7,76,1,1.6,2,1,68.46,2
3,1,31.42,6,76,0,5.92,0,1,72.86,2
19,1,78.23,3,60,1,5.69,1,1,90.38,3
18,0,47.88,0,74,1,4.88,2,0,69.93,2
20,1,97.02,1,38,4,3.76,2,1,99.99,3
12,0,46.05,6,6,2,4.03,0,1,78.17,3
4,1,79.36,5,15,4,1.59,2,1,99.53,3
4,1,72.92,4,45,4,1.77,0,1,83.07,3
14,0,27.87,0,60,0,1.99,1,1,20.92,0
2,1,58.48,1,54,0,4.02,2,0,82.73,3
5,1,6.15,6,68,2,3.12,0,1,66.59,2
2,1,3.72,6,58,3,4.87,2,0,100.0,3
1,1,40.96,1,65,4,2.46,0,1,61.49,2
23,1,89.36,3,92,0,1.91,1,0,71.61,2
8,0,22.94,3,32,3,4.58,2,0,86.02,3
20,1,21.15,1,54,3,0.18,1,0,58.41,2
12,0,50.88,0,35,4,4.1,0,0,60.53,2
12,0,5.42,5,64,2,4.25,0,1,56.86,2
10,0,5.17,2,94,0,2.8,0,0,33.77,1
18,0,1.34,0,81,2,0.28,1,1,39.22,1
3,1,50.54,6,80,4,4.28,0,1,90.04,3
5,1,37.3,4,34,4,5.09,1,0,96.06,3
17,0,12.81,1,70,0,3.79,0,0,28.31,1
23,1,2.58,1,85,2,2.12,0,0,54.14,2
23,1,82.3,2,36,3,5.29,1,0,100.0,3
18,0,46.26,0,69,2,0.14,1,1,34.3,1
